npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_mi,nppes_credentials,nppes_provider_gender,nppes_entity_code,nppes_provider_street1,nppes_provider_street2,nppes_provider_city,nppes_provider_zip,nppes_provider_state,nppes_provider_country,provider_type,medicare_participation_indicator,place_of_service,hcpcs_code,hcpcs_description,hcpcs_drug_indicator,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_medicare_allowed_amt,average_submitted_chrg_amt,average_medicare_payment_amt,average_medicare_standard_amt
1801262712,HOOKS,SHEKAYLA,C,NP,F,I,550 SOUTH COLLEGE AVENUE,SUITE 115,NEWARK,197061308,DE,US,Nurse Practitioner,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,34,34,34,94.8,166,72.13411765,70.40647059
1942271473,ESSEX,MARIE,,NP,F,I,4745 OGLETOWN STANTON RD,"MAP 2, SUITE 1208",NEWARK,197132067,DE,US,Nurse Practitioner,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,254,147,254,22.07,45.93661417,15.64511811,15.35153543
1275723793,GUNASEKARAN,MADHUMATHI,,MD,F,I,4735 OGLETOWN-STANTON ROAD,"HEALTHCARE CENTER AT MAP 2, SUITE 1250",NEWARK,197132074,DE,US,Family Practice,Y,F,99203,"New patient office or other outpatient visit, typically 30 minutes",N,13,13,13,77.83,148,51.62384615,51.53923077
1548215981,PURI,VINEET,,MD,M,I,1001 S BRADFORD ST,STE 9,DOVER,199044153,DE,US,Sleep Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,116,116,116,169.0727586,220,107.9973276,105.6872414
1184751042,SANDELLA,BRADLEY,J,D.O.,M,I,1401 FOULK RD,SUITE 100,WILMINGTON,198032763,DE,US,Family Practice,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,38,29,38,52.63,112.2894737,36.91684211,36.15631579
1912900630,HOPKINS,JAMES,T,M.D.,M,I,252 CHAPMAN ROAD,SUITE 150,NEWARK,19702,DE,US,Cardiovascular Disease (Cardiology),Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,185,173,185,52.63,111.7548108,37.09237838,36.43940541
1619039260,JENAB-WOLCOTT,JENIA,,M.D.,F,I,4701 OGLETOWN STANTON RD,SUITE 2400,NEWARK,197132055,DE,US,Hematology-Oncology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,1020,306,1020,110.65,325,82.89903922,81.48398039
1134198674,CARLSON,JOHN,C,DO,M,I,3524 SILVERSIDE RD,"THE COMMONS, SUITE 33",WILMINGTON,198104929,DE,US,Obstetrics & Gynecology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,20,20,20,43.88,165,31.261,32.9565
1679540256,PEREZ,PEDRO,J,M.D.,M,I,802 N DUPONT BLVD,,MILFORD,199631006,DE,US,Cardiovascular Disease (Cardiology),Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,15,11,15,80.75,225.6,63.31,62.03
1497073175,ARSHAD,NADIA,,MD,F,I,404 FOX HUNT DRIVE,,BEAR,19701,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,133,107,133,110.65,158.8796993,48.59466165,47.31398496
1922191568,COHEN,DAVID,,M.D.,M,I,100 RAWLINS DRIVE,,SEAFORD,199739999,DE,US,Urology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,176,132,176,73.64,123,52.43806818,52.66994318
1922032689,WEISS,SANDRA,A,M.D.,F,I,252 CHAPMAN ROAD,SUITE 150,NEWARK,19713,DE,US,Cardiovascular Disease (Cardiology),Y,F,99217,Hospital observation care discharge,N,23,23,23,74.97,176.8904348,54.23,53.04478261
1679517932,KOPROWSKI,CHRISTOPHER,D,M.D.,M,I,4701 OGLETOWN STANTON RD,STE 1109,NEWARK,197132079,DE,US,Radiation Oncology,Y,F,99205,"New patient office or other outpatient visit, typically 60 minutes",N,23,23,23,175.156087,320,135.4378261,132.0034783
1598727018,ALICEA,ANGEL,E,M.D.,M,I,200 FEDERAL ST,,SEAFORD,199735764,DE,US,Cardiovascular Disease (Cardiology),Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,1636,401,1636,20.16,40,15.16226161,15.0997066
1588911739,NGUYEN,MYLOAN,T,O.D.,F,I,502 W MARKET ST,,GEORGETOWN,199472322,DE,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,16,14,16,44.78,46,18.97375,18.49
1851572622,SHAH,SHALINI,B,M.D.,F,I,1342 S GOVERNORS AVE,SUITE E,DOVER,199044804,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,948,385,948,110.65,146,73.51986287,74.0625211
1891788519,GROLL,JEROME,E,MD,M,I,34445 KING STREET ROW,,LEWES,199584787,DE,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,362,362,362,117.48,123.4706077,115.13,114.74
1184919755,CZECH,LAUREN,E,NURSE PRACTITIONER,F,I,701 N CLAYTON ST,SUITE 505,WILMINGTON,198053165,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,31,25,31,62.59,154,45.1083871,44.95870968
1245295260,DAMOUNI,FADI,E,MD,M,I,26744 JOHN J WILLIAMS HWY.,SUITE #7,MILLSBORO,19966,DE,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,25,25,25,111.53,223.96,63.268,61.6652
1306993316,YADHATI,PRAMOD,K,M.D.,M,I,4512 KIRKWOOD HWY,SUITE 200,WILMINGTON,198085123,DE,US,Pain Management,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,204,96,204,108.4616667,425.0784314,77.46112745,79.82343137
1144226630,ELLISON,JAMES,M,MD,M,I,501 W 14TH ST,"SWANK MEMORY CARE CENTER, GATEWAY BLDG, 5TH FLOOR",WILMINGTON,198011013,DE,US,Psychiatry,Y,F,99204,"New patient office or other outpatient visit, typically 45 minutes",N,17,17,17,131.55,170,103.14,103.02
1407979537,FREIH,MOUHANAD,,M.D.,M,I,16295 WILLOW CREEK RD,,LEWES,199583614,DE,US,Cardiovascular Disease (Cardiology),Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,274,33,274,20.57,30,14.23208029,13.86846715
1871548693,JANI,UDAY,A,M.D.,M,I,28312 LEWES GEORGETOWN HWY,,MILTON,199683115,DE,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,15,15,15,109.3,149,79.97733333,79.64133333
1821101312,HARAD,FREDERIC,T,M.D.,M,I,4735 OGLETOWN STANTON ROAD,SUITE 1E20,NEWARK,19713,DE,US,Vascular Surgery,Y,F,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,34,33,34,114.39,254.2535294,84.34294118,82.62088235
1932239381,RICKER,MELINDA,,PA-C,F,I,30265 COMMERCE DR,SUITE 207,MILLSBORO,199663593,DE,US,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,63,63,63,94.8,212.968254,67.65936508,66.47079365
1386693760,KESTNER,JOSEPH,F,MD,M,I,4745 OGLETOWN STANTON RD,"MAP 1, SUITE 220",NEWARK,197132067,DE,US,Pulmonary Disease,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,300,212,300,80.75,156.4661,58.25003333,57.41766667
1669473641,JEHA,ZEINA,,MD,F,I,16295 WILLOW CREEK RD,,LEWES,199583614,DE,US,Internal Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",N,134,134,134,119.88,165,117.48,114.74
1821065293,DENENBERG,BARRY,S,M.D.,M,I,16704 KINGS HWY,,LEWES,199584929,DE,US,Cardiovascular Disease (Cardiology),Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,31,27,31,143.18,170,108.6290323,110.6351613
1487912119,GELLOCK,JAMIE,J,,F,I,1802 W 4TH STREET,,WILMINGTON,19805,DE,US,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,29,28,29,75.14,123.4482759,56.87862069,55.55586207
1811908924,TAYOUN,JAMES,J,DO,M,I,1500 SHALLCROSS AVE,STE 1A,WILMINGTON,198063037,DE,US,General Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,17,17,17,172.5929412,332.26,133.1623529,128.0917647
1609139146,WALKER,ANDREA,Z,FNP-C,F,I,34381 CARPENTERS WAY,,LEWES,199584910,DE,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,715,427,715,94.05,130,63.25516084,61.74535664
1508834680,MASTERS,GREGORY,A,MD,M,I,4701 OGLETOWN STANTON RD,SUITE 2200,NEWARK,197132055,DE,US,Medical Oncology,Y,F,99205,"New patient office or other outpatient visit, typically 60 minutes",N,38,38,38,174.46,384.2105263,136.78,133.89
1902811730,AGARD,REYNOLD,S,M.D.,M,I,314 E MAIN ST,SUITE 103,NEWARK,197117128,DE,US,Internal Medicine,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,451,299,451,146.1,190.1330377,107.5198448,107.2433259
1497181606,JOHNSON,ABBEY,,FNP,F,I,3821 LANCASTER PIKE,,WILMINGTON,198051512,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,26,19,26,63.87,154,48.15384615,47.03846154
1740347814,SZETO,IRENE,C,M.D.,F,I,121 BECKS WOODS DR,SUITE 100,BEAR,197013851,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,136,88,136,75.14,150,53.58242647,52.29360294
1922002369,PANZER,SCOTT,M,M.D.,M,I,537 STANTON CHRISTIANA RD,SUITE # 207,NEWARK,197132146,DE,US,Dermatology,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,46,46,46,77.04,96,46.36847826,45.17043478
1912077710,YUCIS,MATTHEW,J,DO,M,I,2600 GLASGOW AVENUE,SUITE 100,NEWARK,197024773,DE,US,Family Practice,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,40,40,40,77.04,108,54.342,54.186
1497712657,DEMEO,GREGORY,W,D.O.,M,I,4745 OGLETOWN STANTON RD,SUITE 106,NEWARK,197132067,DE,US,Obstetrics & Gynecology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,26,22,26,73.64,100,47.87538462,48.68769231
1447694393,FISHER,ADRIANNE,,FNP-BC,F,I,724 S NEW ST,,DOVER,199043540,DE,US,Nurse Practitioner,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,83,67,83,38.06,90.62650602,28.2386747,27.54385542
1932105194,BONDER,RICHARD,H,M.D.,M,I,1941 LIMESTONE RD,STE 202,WILMINGTON,198085400,DE,US,Dermatology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,97,97,97,109.3,115,74.50453608,74.18164949
1861409518,PATRICK,AMY,M,MD,F,I,537 STANTON CHRISTIANA RD,SUITE 203 MID ATLANTIC GI CONSULTANTS,NEWARK,19713,DE,US,Gastroenterology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,58,58,58,170.04,279.2289655,116.3160345,116.6903448
1932131265,POLLARD,JOHN,R,MD,M,I,774 CHRISTIANA ROAD,SUITE 201,NEWARK,197134221,DE,US,Neurology,Y,F,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,72,63,72,117.7329167,220.1395833,76.48027778,72.58944444
1356399935,GLICK,ANDREW,J,MD,M,I,2000 FOULK ROAD,SUITE F,WILMINGTON,19810,DE,US,Urology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,106,106,106,111.53,130,76.77028302,74.84018868
1285744862,MACK,ANNE,C,M.D.,F,I,2006 FOULK RD,SUITE B,WILMINGTON,198103644,DE,US,Physical Medicine and Rehabilitation,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,18,18,18,111.53,277,82.58222222,80.58944444
1760535256,SAVOY,MARGOT,L,M.D.,F,I,1401 FOULK RD STE 100B,,WILMINGTON,198032764,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,59,42,59,80.75,147.1355932,59.14067797,58.61542373
1275539033,JAFFE,REBECCA,,MD,F,I,3105 LIMESTONE RD,STE 300,WILMINGTON,198082156,DE,US,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,140,103,140,73.64,93.53571429,43.239,43.086
1568527828,PERI,SRIHARI,,M.D.,M,I,18947 JOHN J. WILLIAMS HIGHWAY,,REHOBOTH BEACH,19971,DE,US,Medical Oncology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,297,205,297,51.72855219,66.56818182,39.1976431,39.50565657
1679517932,KOPROWSKI,CHRISTOPHER,D,M.D.,M,I,4701 OGLETOWN STANTON RD,STE 1109,NEWARK,197132079,DE,US,Radiation Oncology,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,24,23,24,53.0225,89,41.5675,40.4125
1669473641,JEHA,ZEINA,,MD,F,I,16295 WILLOW CREEK RD,,LEWES,199583614,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,251,188,251,75.14,105,48.20406375,47.42864542
1235109000,LIU,QING,,MD,F,I,111 CONTINENTAL DR,SUITE 406,NEWARK,197134306,DE,US,Internal Medicine,Y,F,99217,Hospital observation care discharge,N,27,27,27,74.97,156,56.60296296,55.40888889
1275531873,VERUCCI,LESLIE,C,NP,F,I,2600 GLASGOW AVENUE,SUITE 100,NEWARK,197024773,DE,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,13,13,13,63.87,125.3846154,50.08,48.92
1447272877,MCCULLOUGH,DANIEL,G,M.D.,M,I,18947 JOHN J WILLIAMS HWY UNIT 313,,REHOBOTH BEACH,199714477,DE,US,General Surgery,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,12,12,12,201.38,241,147.1733333,166.7733333
1518983147,MARELLI,DANIEL,,M.D.,M,I,540 S GOVERNORS AVENUE,,DOVER,19904,DE,US,Cardiac Surgery,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,66,62,66,25.96,152.7121212,18.93,18.53545455
1649256355,TIFFANY,JOHN,R,MD,M,I,2401 PHILADELPHIA PIKE,,CLAYMONT,197032430,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,614,307,614,80.75,146.52443,47.12856678,46.91732899
1801284765,FOWLER,ALISA,,,F,I,100 RAWLINS DRIVE,,SEAFORD,199739999,DE,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,59,59,59,94.05,183,66.33576271,64.74728814
1285629808,WALTHER,JASON,M,MD,M,I,200 BANNING ST,SUITE 250,DOVER,19904,DE,US,Urology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,39,39,39,170.04,281,116.1207692,113.0515385
1306840236,HILOVSKY,JEFFREY,P,O.D.,M,I,502 W MARKET ST,STE A,GEORGETOWN,199472322,DE,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,155,121,155,44.78,46,29.4336129,28.70425807
1356573141,SMITH,TIMOTHY,J,O.D.,M,I,885 S GOVERNORS AVE,,DOVER,199044158,DE,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,19,19,19,166.64,175,97.12736842,96.72736842
1336168459,LYTLE-GLOVER,KAREN,J,M.D.,F,I,4745 OGLETOWN STANTON RD,"MAP1, SUITE 207",NEWARK,197132067,DE,US,Obstetrics & Gynecology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,12,12,12,108.44,125,79.57833333,86.53666667
1659530178,SHEA,MICHAEL,L,MD,M,I,1113 S STATE ST,SUITE 100,DOVER,199014112,DE,US,Cardiovascular Disease (Cardiology),Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,158,129,158,146.1,300,105.9243671,106.3394304
1538100672,O'HARA,KEVIN,W,MD,M,I,2006 LIMESTONE RD,SUITE 3,WILMINGTON,198085553,DE,US,Internal Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,368,175,368,73.64,100,47.63581522,47.6282337
1609843788,ANGELINI,CHRISTINA,A,PA,F,I,24459 SUSSEX HWY,SUITE 2,SEAFORD,199734433,DE,US,Physician Assistant,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,48,48,48,141.64,215.65,69.5375,71.58083333
1932279007,WINTER,ROBERT,D,M.D.,M,I,1 CENTURIAN DR,SUITE 105,NEWARK,197132137,DE,US,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,1019,404,1019,72.17,119.5976448,49.36536801,50.41974485
1316029077,SMITH,KENNETH,R,MD,M,I,8991 REDDEN RD,,BRIDGEVILLE,199334746,DE,US,Internal Medicine,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,180,43,180,20.16,30,14.623,14.53905556
1407934789,CASTRO,MARCIA GINA,C,MD,F,I,2055 LIMESTONE RD,SUITE111,WILMINGTON,198085536,DE,US,Internal Medicine,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,381,211,381,106.27,130,74.42879265,78.30527559
1619188851,KAVANAUGH,ERIN,M,M.D.,F,I,1401 FOULK RD,SUITE 100B,WILMINGTON,198032763,DE,US,Family Practice,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,122,85,122,80.75,146.3770492,54.76729508,54.1092623
1720114846,STODDARD,TIFFANY,A,MD,F,I,806 SEABURY AVE,,MILFORD,19963,DE,US,General Surgery,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,43,35,43,75.36093023,139.5813954,55.38465116,53.85465116
1851388953,SEHGAL,SHALINI,G,M.D.,F,I,34434 KING STREET ROW,SUITE 4,LEWES,199584787,DE,US,Nephrology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,21,21,21,111.53,129.7619048,79.10476191,80.87571429
1962422469,ISMAIL,HUMMAYUN,,M.D.,M,I,537 STANTON CHRISTIANA RD,SUITE 212,NEWARK,197132146,DE,US,Pulmonary Disease,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,1815,565,1815,108.44,206,77.90479339,78.92152066
1447484415,SANTORO,PETER,M,M.D.,M,I,4755 OGLETOWN STANTON RD,,NEWARK,197180001,DE,US,General Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,80,80,80,111.53,170,80.903625,80.171625
1427050665,MARTIN,LISA,A,D.O.,F,I,201 LAUREL RD,,MILLSBORO,199661732,DE,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,215,190,215,106.27,210,67.28186047,72.09032558
1922088426,MARQUEZ,MISAEL,,M.D.,M,I,2601 ANNAND DR,SUITE 13,WILMINGTON,198083719,DE,US,Internal Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,13,13,13,170.04,200,133.31,130.24
1669627055,MARTUCCI MELO,JEAN-PIERRE,,M.D.,M,I,806 SEABURY AVE,,MILFORD,199632223,DE,US,General Surgery,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",N,15,15,15,77.04,154,52.34666667,56.00266667
1922051127,LEBOWITZ,HARRY,A,M.D.,M,I,3501 SILVERSIDE ROAD,,WILMINGTON,198104910,DE,US,Ophthalmology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,338,338,338,175.4487574,175.7506509,123.2194083,119.0994675
1619972098,KILLEEN,VINCENT,B,MD,M,I,1535 SAVANNAH RD,,LEWES,199581611,DE,US,Obstetrics & Gynecology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,205,167,205,109.4802439,165.097561,69.02385366,71.346
1326023102,LAHANIATIS,JOHN,E,M.D.,M,I,793 S QUEEN ST,,DOVER,199043568,DE,US,Radiation Oncology,Y,F,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,259,208,259,25.96,152.2432432,19.25,18.8527027
1932279007,WINTER,ROBERT,D,M.D.,M,I,1 CENTURIAN DR,SUITE 105,NEWARK,197132137,DE,US,Family Practice,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,94,94,94,107.11,310.8510638,62.6587234,64.0837234
1518983147,MARELLI,DANIEL,,M.D.,M,I,540 S GOVERNORS AVENUE,,DOVER,19904,DE,US,Cardiac Surgery,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,17,16,17,80.75,361,63.31,62.03
1174968226,FARINA,AMANDA,M,"MSN, FNP-BC",F,I,4735 OGLETOWN STANTON RD,"MEDICAL ARTS PAVILION 2, SUITE 3302",NEWARK,197132072,DE,US,Nurse Practitioner,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,54,53,54,124.19,366,79.82481482,81.31981482
1811080237,BENSON,MELODY,A,M.D.,F,I,1518 SAVANNAH RD,,LEWES,199581624,DE,US,Psychiatry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,146,41,146,106.1243151,119.760274,80.33849315,81.91746575
1255385589,KERZNER,ROGER,,MD,M,I,252 CHAPMAN ROAD,SUITE 150,NEWARK,19702,DE,US,Cardiovascular Disease (Cardiology),Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,298,255,298,80.75,171.042349,54.49889262,53.53583893
1639314628,SPANA,GREGORY,,M.D.,M,I,200 BANNING ST,SUITE 150,DOVER,199043485,DE,US,Urology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,116,116,116,170.04,281.6982759,118.9615517,117.7247414
1245295260,DAMOUNI,FADI,E,MD,M,I,26744 JOHN J WILLIAMS HWY.,SUITE #7,MILLSBORO,19966,DE,US,Internal Medicine,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,104,95,104,44.78,90.36,33.17721154,32.76596154
1508853615,ZDUNEK,MIROSLAW,P,M.D.,M,I,701 N CLAYTON ST STE 401,ST FRANCIS MEDICAL SERVICES BUILDING,WILMINGTON,198053165,DE,US,Nephrology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,26,26,26,170.04,191.9230769,123.9080769,126.6326923
